CHROMOSOME	LENGTH	ALIGNED_READS	SAMPLE_NAME
chr8	146364022	0	20-170-03172-GER2110286
chr9	141213431	0	20-170-03172-GER2110286
chr10	135534747	0	20-170-03172-GER2110286
chr11	135006516	0	20-170-03172-GER2110286
chr12	133851895	0	20-170-03172-GER2110286
chr13	115169878	0	20-170-03172-GER2110286
chr14	107349540	0	20-170-03172-GER2110286
chr15	102531392	0	20-170-03172-GER2110286
chr16	90354753	0	20-170-03172-GER2110286
chr17	81195210	0	20-170-03172-GER2110286
chr18	78077248	0	20-170-03172-GER2110286
chr19	59128983	0	20-170-03172-GER2110286
chr20	63025520	0	20-170-03172-GER2110286
chr21	48129895	0	20-170-03172-GER2110286
chr22	51304566	0	20-170-03172-GER2110286
chrX	155270560	0	20-170-03172-GER2110286
chrY	59373566	0	20-170-03172-GER2110286
chrM	16571	0	20-170-03172-GER2110286
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-170-03172-GER2110286
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-170-03172-GER2110286
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-170-03172-GER2110286
J04353.1	7912	72	20-170-03172-GER2110286
M12732.1	7909	65	20-170-03172-GER2110286
X74477.1	7879	31	20-170-03172-GER2110286
NC001526.4	7906	1073	20-170-03172-GER2110286
NC001357.1	7857	2248	20-170-03172-GER2110286
NoCoordinateCount= 0	NA	NA	20-170-03172-GER2110286
chr1	249250621	0	21-146-02920-GER2106743
chr2	243199373	0	21-146-02920-GER2106743
chr3	198022430	0	21-146-02920-GER2106743
chr4	191154276	0	21-146-02920-GER2106743
chr5	180915260	0	21-146-02920-GER2106743
chr6	171115067	0	21-146-02920-GER2106743
chr7	159138663	0	21-146-02920-GER2106743
chr8	146364022	0	21-146-02920-GER2106743
chr9	141213431	0	21-146-02920-GER2106743
chr10	135534747	0	21-146-02920-GER2106743
chr11	135006516	0	21-146-02920-GER2106743
chr12	133851895	0	21-146-02920-GER2106743
chr13	115169878	0	21-146-02920-GER2106743
chr14	107349540	0	21-146-02920-GER2106743
chr15	102531392	0	21-146-02920-GER2106743
chr16	90354753	0	21-146-02920-GER2106743
chr17	81195210	0	21-146-02920-GER2106743
chr18	78077248	0	21-146-02920-GER2106743
chr19	59128983	0	21-146-02920-GER2106743
chr20	63025520	0	21-146-02920-GER2106743
chr21	48129895	0	21-146-02920-GER2106743
chr22	51304566	0	21-146-02920-GER2106743
chrX	155270560	0	21-146-02920-GER2106743
chrY	59373566	0	21-146-02920-GER2106743
chrM	16571	0	21-146-02920-GER2106743
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	21-146-02920-GER2106743
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	21-146-02920-GER2106743
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	21-146-02920-GER2106743
J04353.1	7912	100	21-146-02920-GER2106743
M12732.1	7909	79	21-146-02920-GER2106743
X74477.1	7879	58	21-146-02920-GER2106743
NC001526.4	7906	4763	21-146-02920-GER2106743
NC001357.1	7857	2248	21-146-02920-GER2106743
NoCoordinateCount= 0	NA	NA	21-146-02920-GER2106743
chr1	249250621	0	21-078-03914-GER2106966
chr2	243199373	0	21-078-03914-GER2106966
chr3	198022430	0	21-078-03914-GER2106966
chr4	191154276	0	21-078-03914-GER2106966
chr5	180915260	0	21-078-03914-GER2106966
chr6	171115067	0	21-078-03914-GER2106966
chr7	159138663	0	21-078-03914-GER2106966
chr8	146364022	0	21-078-03914-GER2106966
chr9	141213431	0	21-078-03914-GER2106966
chr10	135534747	0	21-078-03914-GER2106966
chr11	135006516	0	21-078-03914-GER2106966
chr12	133851895	0	21-078-03914-GER2106966
chr13	115169878	0	21-078-03914-GER2106966
chr14	107349540	0	21-078-03914-GER2106966
chr15	102531392	0	21-078-03914-GER2106966
chr16	90354753	0	21-078-03914-GER2106966
chr17	81195210	0	21-078-03914-GER2106966
chr18	78077248	0	21-078-03914-GER2106966
chr19	59128983	0	21-078-03914-GER2106966
chr20	63025520	0	21-078-03914-GER2106966
chr21	48129895	0	21-078-03914-GER2106966
chr22	51304566	0	21-078-03914-GER2106966
chrX	155270560	0	21-078-03914-GER2106966
chrY	59373566	0	21-078-03914-GER2106966
chrM	16571	0	21-078-03914-GER2106966
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	21-078-03914-GER2106966
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	21-078-03914-GER2106966
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	21-078-03914-GER2106966
J04353.1	7912	57	21-078-03914-GER2106966
M12732.1	7909	107	21-078-03914-GER2106966
X74477.1	7879	29	21-078-03914-GER2106966
NC001526.4	7906	1316	21-078-03914-GER2106966
NC001357.1	7857	2462	21-078-03914-GER2106966
NoCoordinateCount= 0	NA	NA	21-078-03914-GER2106966
chr1	249250621	0	19-247-03898-GER2107045
chr2	243199373	0	19-247-03898-GER2107045
chr3	198022430	0	19-247-03898-GER2107045
chr4	191154276	0	19-247-03898-GER2107045
chr5	180915260	0	19-247-03898-GER2107045
chr6	171115067	0	19-247-03898-GER2107045
chr7	159138663	0	19-247-03898-GER2107045
chr8	146364022	0	19-247-03898-GER2107045
chr9	141213431	0	19-247-03898-GER2107045
chr10	135534747	0	19-247-03898-GER2107045
chr11	135006516	0	19-247-03898-GER2107045
chr12	133851895	0	19-247-03898-GER2107045
chr13	115169878	0	19-247-03898-GER2107045
chr14	107349540	0	19-247-03898-GER2107045
chr15	102531392	0	19-247-03898-GER2107045
chr16	90354753	0	19-247-03898-GER2107045
chr17	81195210	0	19-247-03898-GER2107045
chr18	78077248	0	19-247-03898-GER2107045
chr19	59128983	0	19-247-03898-GER2107045
chr20	63025520	0	19-247-03898-GER2107045
chr21	48129895	0	19-247-03898-GER2107045
chr22	51304566	0	19-247-03898-GER2107045
chrX	155270560	0	19-247-03898-GER2107045
chrY	59373566	0	19-247-03898-GER2107045
chrM	16571	0	19-247-03898-GER2107045
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-247-03898-GER2107045
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-247-03898-GER2107045
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-247-03898-GER2107045
J04353.1	7912	150	19-247-03898-GER2107045
M12732.1	7909	176	19-247-03898-GER2107045
X74477.1	7879	65	19-247-03898-GER2107045
NC001526.4	7906	2087	19-247-03898-GER2107045
NC001357.1	7857	4987	19-247-03898-GER2107045
NoCoordinateCount= 0	NA	NA	19-247-03898-GER2107045
chr1	249250621	0	20-216-03234-GER2107113
chr2	243199373	0	20-216-03234-GER2107113
chr3	198022430	0	20-216-03234-GER2107113
chr4	191154276	0	20-216-03234-GER2107113
chr5	180915260	0	20-216-03234-GER2107113
chr6	171115067	0	20-216-03234-GER2107113
chr7	159138663	0	20-216-03234-GER2107113
chr8	146364022	0	20-216-03234-GER2107113
chr9	141213431	0	20-216-03234-GER2107113
chr10	135534747	0	20-216-03234-GER2107113
chr11	135006516	0	20-216-03234-GER2107113
chr12	133851895	0	20-216-03234-GER2107113
chr13	115169878	0	20-216-03234-GER2107113
chr14	107349540	0	20-216-03234-GER2107113
chr15	102531392	0	20-216-03234-GER2107113
chr16	90354753	0	20-216-03234-GER2107113
chr17	81195210	0	20-216-03234-GER2107113
chr18	78077248	0	20-216-03234-GER2107113
chr19	59128983	0	20-216-03234-GER2107113
chr20	63025520	0	20-216-03234-GER2107113
chr21	48129895	0	20-216-03234-GER2107113
chr22	51304566	0	20-216-03234-GER2107113
chrX	155270560	0	20-216-03234-GER2107113
chrY	59373566	0	20-216-03234-GER2107113
chrM	16571	0	20-216-03234-GER2107113
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-216-03234-GER2107113
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-216-03234-GER2107113
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-216-03234-GER2107113
J04353.1	7912	110	20-216-03234-GER2107113
M12732.1	7909	171	20-216-03234-GER2107113
X74477.1	7879	64	20-216-03234-GER2107113
NC001526.4	7906	1314	20-216-03234-GER2107113
NC001357.1	7857	1242	20-216-03234-GER2107113
NoCoordinateCount= 0	NA	NA	20-216-03234-GER2107113
chr1	249250621	0	19-112-02439-GER2106672
chr2	243199373	0	19-112-02439-GER2106672
chr3	198022430	0	19-112-02439-GER2106672
chr4	191154276	0	19-112-02439-GER2106672
chr5	180915260	0	19-112-02439-GER2106672
chr6	171115067	0	19-112-02439-GER2106672
chr7	159138663	0	19-112-02439-GER2106672
chr8	146364022	0	19-112-02439-GER2106672
chr9	141213431	0	19-112-02439-GER2106672
chr10	135534747	0	19-112-02439-GER2106672
chr11	135006516	0	19-112-02439-GER2106672
chr12	133851895	0	19-112-02439-GER2106672
chr13	115169878	0	19-112-02439-GER2106672
chr14	107349540	0	19-112-02439-GER2106672
chr15	102531392	0	19-112-02439-GER2106672
chr16	90354753	0	19-112-02439-GER2106672
chr17	81195210	0	19-112-02439-GER2106672
chr18	78077248	0	19-112-02439-GER2106672
chr19	59128983	0	19-112-02439-GER2106672
chr20	63025520	0	19-112-02439-GER2106672
chr21	48129895	0	19-112-02439-GER2106672
chr22	51304566	0	19-112-02439-GER2106672
chrX	155270560	0	19-112-02439-GER2106672
chrY	59373566	0	19-112-02439-GER2106672
chrM	16571	0	19-112-02439-GER2106672
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-112-02439-GER2106672
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-112-02439-GER2106672
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-112-02439-GER2106672
J04353.1	7912	133	19-112-02439-GER2106672
M12732.1	7909	147	19-112-02439-GER2106672
X74477.1	7879	59	19-112-02439-GER2106672
NC001526.4	7906	3827	19-112-02439-GER2106672
NC001357.1	7857	4015	19-112-02439-GER2106672
NoCoordinateCount= 0	NA	NA	19-112-02439-GER2106672
chr1	249250621	0	19-037-00826-GER2106927
chr2	243199373	0	19-037-00826-GER2106927
chr3	198022430	0	19-037-00826-GER2106927
chr4	191154276	0	19-037-00826-GER2106927
chr5	180915260	0	19-037-00826-GER2106927
chr6	171115067	0	19-037-00826-GER2106927
chr7	159138663	0	19-037-00826-GER2106927
chr8	146364022	0	19-037-00826-GER2106927
chr9	141213431	0	19-037-00826-GER2106927
chr10	135534747	0	19-037-00826-GER2106927
chr11	135006516	0	19-037-00826-GER2106927
chr12	133851895	0	19-037-00826-GER2106927
chr13	115169878	0	19-037-00826-GER2106927
chr14	107349540	0	19-037-00826-GER2106927
chr15	102531392	0	19-037-00826-GER2106927
chr16	90354753	0	19-037-00826-GER2106927
chr17	81195210	0	19-037-00826-GER2106927
chr18	78077248	0	19-037-00826-GER2106927
chr19	59128983	0	19-037-00826-GER2106927
chr20	63025520	0	19-037-00826-GER2106927
chr21	48129895	0	19-037-00826-GER2106927
chr22	51304566	0	19-037-00826-GER2106927
chrX	155270560	0	19-037-00826-GER2106927
chrY	59373566	0	19-037-00826-GER2106927
chrM	16571	0	19-037-00826-GER2106927
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-037-00826-GER2106927
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-037-00826-GER2106927
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-037-00826-GER2106927
J04353.1	7912	121	19-037-00826-GER2106927
M12732.1	7909	91	19-037-00826-GER2106927
X74477.1	7879	29	19-037-00826-GER2106927
NC001526.4	7906	1125	19-037-00826-GER2106927
NC001357.1	7857	3155	19-037-00826-GER2106927
NoCoordinateCount= 0	NA	NA	19-037-00826-GER2106927
chr1	249250621	0	21-032-01135-GER2110367
chr2	243199373	0	21-032-01135-GER2110367
chr3	198022430	0	21-032-01135-GER2110367
chr4	191154276	0	21-032-01135-GER2110367
chr5	180915260	0	21-032-01135-GER2110367
chr6	171115067	0	21-032-01135-GER2110367
chr7	159138663	0	21-032-01135-GER2110367
chr8	146364022	0	21-032-01135-GER2110367
chr9	141213431	0	21-032-01135-GER2110367
chr10	135534747	0	21-032-01135-GER2110367
chr11	135006516	0	21-032-01135-GER2110367
chr12	133851895	0	21-032-01135-GER2110367
chr13	115169878	0	21-032-01135-GER2110367
chr14	107349540	0	21-032-01135-GER2110367
chr15	102531392	0	21-032-01135-GER2110367
chr16	90354753	0	21-032-01135-GER2110367
chr17	81195210	0	21-032-01135-GER2110367
chr18	78077248	0	21-032-01135-GER2110367
chr19	59128983	0	21-032-01135-GER2110367
chr20	63025520	0	21-032-01135-GER2110367
chr21	48129895	0	21-032-01135-GER2110367
chr22	51304566	0	21-032-01135-GER2110367
chrX	155270560	0	21-032-01135-GER2110367
chrY	59373566	0	21-032-01135-GER2110367
chrM	16571	0	21-032-01135-GER2110367
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	21-032-01135-GER2110367
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	21-032-01135-GER2110367
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	21-032-01135-GER2110367
J04353.1	7912	178	21-032-01135-GER2110367
M12732.1	7909	284	21-032-01135-GER2110367
X74477.1	7879	41	21-032-01135-GER2110367
NC001526.4	7906	1934	21-032-01135-GER2110367
NC001357.1	7857	2236	21-032-01135-GER2110367
NoCoordinateCount= 0	NA	NA	21-032-01135-GER2110367
chr1	249250621	0	19-252-02775-GER2213104
chr2	243199373	0	19-252-02775-GER2213104
chr3	198022430	0	19-252-02775-GER2213104
chr4	191154276	0	19-252-02775-GER2213104
chr5	180915260	0	19-252-02775-GER2213104
chr6	171115067	0	19-252-02775-GER2213104
chr7	159138663	0	19-252-02775-GER2213104
chr8	146364022	0	19-252-02775-GER2213104
chr9	141213431	0	19-252-02775-GER2213104
chr10	135534747	0	19-252-02775-GER2213104
chr11	135006516	0	19-252-02775-GER2213104
chr12	133851895	0	19-252-02775-GER2213104
chr13	115169878	0	19-252-02775-GER2213104
chr14	107349540	0	19-252-02775-GER2213104
chr15	102531392	0	19-252-02775-GER2213104
chr16	90354753	0	19-252-02775-GER2213104
chr17	81195210	0	19-252-02775-GER2213104
chr18	78077248	0	19-252-02775-GER2213104
chr19	59128983	0	19-252-02775-GER2213104
chr20	63025520	0	19-252-02775-GER2213104
chr21	48129895	0	19-252-02775-GER2213104
chr22	51304566	0	19-252-02775-GER2213104
chrX	155270560	0	19-252-02775-GER2213104
chrY	59373566	0	19-252-02775-GER2213104
chrM	16571	0	19-252-02775-GER2213104
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-252-02775-GER2213104
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-252-02775-GER2213104
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-252-02775-GER2213104
J04353.1	7912	37	19-252-02775-GER2213104
M12732.1	7909	74	19-252-02775-GER2213104
X74477.1	7879	18	19-252-02775-GER2213104
NC001526.4	7906	748	19-252-02775-GER2213104
NC001357.1	7857	1097	19-252-02775-GER2213104
NoCoordinateCount= 0	NA	NA	19-252-02775-GER2213104
chr1	249250621	0	20-142-03295-GER2110561
chr2	243199373	0	20-142-03295-GER2110561
chr3	198022430	0	20-142-03295-GER2110561
chr4	191154276	0	20-142-03295-GER2110561
chr5	180915260	0	20-142-03295-GER2110561
chr6	171115067	0	20-142-03295-GER2110561
chr7	159138663	0	20-142-03295-GER2110561
chr8	146364022	0	20-142-03295-GER2110561
chr9	141213431	0	20-142-03295-GER2110561
chr10	135534747	0	20-142-03295-GER2110561
chr11	135006516	0	20-142-03295-GER2110561
chr12	133851895	0	20-142-03295-GER2110561
chr13	115169878	0	20-142-03295-GER2110561
chr14	107349540	0	20-142-03295-GER2110561
chr15	102531392	0	20-142-03295-GER2110561
chr16	90354753	0	20-142-03295-GER2110561
chr17	81195210	0	20-142-03295-GER2110561
chr18	78077248	0	20-142-03295-GER2110561
chr19	59128983	0	20-142-03295-GER2110561
chr20	63025520	0	20-142-03295-GER2110561
chr21	48129895	0	20-142-03295-GER2110561
chr22	51304566	0	20-142-03295-GER2110561
chrX	155270560	0	20-142-03295-GER2110561
chrY	59373566	0	20-142-03295-GER2110561
chrM	16571	0	20-142-03295-GER2110561
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-142-03295-GER2110561
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-142-03295-GER2110561
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-142-03295-GER2110561
J04353.1	7912	102	20-142-03295-GER2110561
M12732.1	7909	100	20-142-03295-GER2110561
X74477.1	7879	47	20-142-03295-GER2110561
NC001526.4	7906	1180	20-142-03295-GER2110561
NC001357.1	7857	1625	20-142-03295-GER2110561
NoCoordinateCount= 0	NA	NA	20-142-03295-GER2110561
chr1	249250621	0	19-007-02875-GER2106680
chr2	243199373	0	19-007-02875-GER2106680
chr3	198022430	0	19-007-02875-GER2106680
chr4	191154276	0	19-007-02875-GER2106680
chr5	180915260	0	19-007-02875-GER2106680
chr6	171115067	0	19-007-02875-GER2106680
chr7	159138663	0	19-007-02875-GER2106680
chr8	146364022	0	19-007-02875-GER2106680
chr9	141213431	0	19-007-02875-GER2106680
chr10	135534747	0	19-007-02875-GER2106680
chr11	135006516	0	19-007-02875-GER2106680
chr12	133851895	0	19-007-02875-GER2106680
chr13	115169878	0	19-007-02875-GER2106680
chr14	107349540	0	19-007-02875-GER2106680
chr15	102531392	0	19-007-02875-GER2106680
chr16	90354753	0	19-007-02875-GER2106680
chr17	81195210	0	19-007-02875-GER2106680
chr18	78077248	0	19-007-02875-GER2106680
chr19	59128983	0	19-007-02875-GER2106680
chr20	63025520	0	19-007-02875-GER2106680
chr21	48129895	0	19-007-02875-GER2106680
chr22	51304566	0	19-007-02875-GER2106680
chrX	155270560	0	19-007-02875-GER2106680
chrY	59373566	0	19-007-02875-GER2106680
chrM	16571	0	19-007-02875-GER2106680
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-007-02875-GER2106680
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-007-02875-GER2106680
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-007-02875-GER2106680
J04353.1	7912	101	19-007-02875-GER2106680
M12732.1	7909	105	19-007-02875-GER2106680
X74477.1	7879	146	19-007-02875-GER2106680
NC001526.4	7906	1675	19-007-02875-GER2106680
NC001357.1	7857	4286	19-007-02875-GER2106680
NoCoordinateCount= 0	NA	NA	19-007-02875-GER2106680
chr1	249250621	0	19-060-02588-GER2110394
chr2	243199373	0	19-060-02588-GER2110394
chr3	198022430	0	19-060-02588-GER2110394
chr4	191154276	0	19-060-02588-GER2110394
chr5	180915260	0	19-060-02588-GER2110394
chr6	171115067	0	19-060-02588-GER2110394
chr7	159138663	0	19-060-02588-GER2110394
chr8	146364022	0	19-060-02588-GER2110394
chr9	141213431	0	19-060-02588-GER2110394
chr10	135534747	0	19-060-02588-GER2110394
chr11	135006516	0	19-060-02588-GER2110394
chr12	133851895	0	19-060-02588-GER2110394
chr13	115169878	0	19-060-02588-GER2110394
chr14	107349540	0	19-060-02588-GER2110394
chr15	102531392	0	19-060-02588-GER2110394
chr16	90354753	0	19-060-02588-GER2110394
chr17	81195210	0	19-060-02588-GER2110394
chr18	78077248	0	19-060-02588-GER2110394
chr19	59128983	0	19-060-02588-GER2110394
chr20	63025520	0	19-060-02588-GER2110394
chr21	48129895	0	19-060-02588-GER2110394
chr22	51304566	0	19-060-02588-GER2110394
chrX	155270560	0	19-060-02588-GER2110394
chrY	59373566	0	19-060-02588-GER2110394
chrM	16571	0	19-060-02588-GER2110394
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-060-02588-GER2110394
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-060-02588-GER2110394
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-060-02588-GER2110394
J04353.1	7912	121	19-060-02588-GER2110394
M12732.1	7909	104	19-060-02588-GER2110394
X74477.1	7879	47	19-060-02588-GER2110394
NC001526.4	7906	4445	19-060-02588-GER2110394
NC001357.1	7857	3214	19-060-02588-GER2110394
NoCoordinateCount= 0	NA	NA	19-060-02588-GER2110394
chr1	249250621	0	20-118-02107-GER2106981
chr2	243199373	0	20-118-02107-GER2106981
chr3	198022430	0	20-118-02107-GER2106981
chr4	191154276	0	20-118-02107-GER2106981
chr5	180915260	0	20-118-02107-GER2106981
chr6	171115067	0	20-118-02107-GER2106981
chr7	159138663	0	20-118-02107-GER2106981
chr8	146364022	0	20-118-02107-GER2106981
chr9	141213431	0	20-118-02107-GER2106981
chr10	135534747	0	20-118-02107-GER2106981
chr11	135006516	0	20-118-02107-GER2106981
chr12	133851895	0	20-118-02107-GER2106981
chr13	115169878	0	20-118-02107-GER2106981
chr14	107349540	0	20-118-02107-GER2106981
chr15	102531392	0	20-118-02107-GER2106981
chr16	90354753	0	20-118-02107-GER2106981
chr17	81195210	0	20-118-02107-GER2106981
chr18	78077248	0	20-118-02107-GER2106981
chr19	59128983	0	20-118-02107-GER2106981
chr20	63025520	0	20-118-02107-GER2106981
chr21	48129895	0	20-118-02107-GER2106981
chr22	51304566	0	20-118-02107-GER2106981
chrX	155270560	0	20-118-02107-GER2106981
chrY	59373566	0	20-118-02107-GER2106981
chrM	16571	0	20-118-02107-GER2106981
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-118-02107-GER2106981
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-118-02107-GER2106981
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-118-02107-GER2106981
J04353.1	7912	50	20-118-02107-GER2106981
M12732.1	7909	52	20-118-02107-GER2106981
X74477.1	7879	461	20-118-02107-GER2106981
NC001526.4	7906	146304	20-118-02107-GER2106981
NC001357.1	7857	1110	20-118-02107-GER2106981
NoCoordinateCount= 0	NA	NA	20-118-02107-GER2106981
chr1	249250621	0	19-206-03890-GER2110199
chr2	243199373	0	19-206-03890-GER2110199
chr3	198022430	0	19-206-03890-GER2110199
chr4	191154276	0	19-206-03890-GER2110199
chr5	180915260	0	19-206-03890-GER2110199
chr6	171115067	0	19-206-03890-GER2110199
chr7	159138663	0	19-206-03890-GER2110199
chr8	146364022	0	19-206-03890-GER2110199
chr9	141213431	0	19-206-03890-GER2110199
chr10	135534747	0	19-206-03890-GER2110199
chr11	135006516	0	19-206-03890-GER2110199
chr12	133851895	0	19-206-03890-GER2110199
chr13	115169878	0	19-206-03890-GER2110199
chr14	107349540	0	19-206-03890-GER2110199
chr15	102531392	0	19-206-03890-GER2110199
chr16	90354753	0	19-206-03890-GER2110199
chr17	81195210	0	19-206-03890-GER2110199
chr18	78077248	0	19-206-03890-GER2110199
chr19	59128983	0	19-206-03890-GER2110199
chr20	63025520	0	19-206-03890-GER2110199
chr21	48129895	0	19-206-03890-GER2110199
chr22	51304566	0	19-206-03890-GER2110199
chrX	155270560	0	19-206-03890-GER2110199
chrY	59373566	0	19-206-03890-GER2110199
chrM	16571	0	19-206-03890-GER2110199
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-206-03890-GER2110199
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-206-03890-GER2110199
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-206-03890-GER2110199
J04353.1	7912	185	19-206-03890-GER2110199
M12732.1	7909	206	19-206-03890-GER2110199
X74477.1	7879	60	19-206-03890-GER2110199
NC001526.4	7906	2637	19-206-03890-GER2110199
NC001357.1	7857	4677	19-206-03890-GER2110199
NoCoordinateCount= 0	NA	NA	19-206-03890-GER2110199
chr1	249250621	0	18-232-02535-GER2106936
chr2	243199373	0	18-232-02535-GER2106936
chr3	198022430	0	18-232-02535-GER2106936
chr4	191154276	0	18-232-02535-GER2106936
chr5	180915260	0	18-232-02535-GER2106936
chr6	171115067	0	18-232-02535-GER2106936
chr7	159138663	0	18-232-02535-GER2106936
chr8	146364022	0	18-232-02535-GER2106936
chr9	141213431	0	18-232-02535-GER2106936
chr10	135534747	0	18-232-02535-GER2106936
chr11	135006516	0	18-232-02535-GER2106936
