BAIT_SET	BAIT_TERRITORY	BAIT_DESIGN_EFFICIENCY	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	TARGET_TERRITORY	GENOME_SIZE	TOTAL_READS	PF_READS	PF_BASES	PF_UNIQUE_READS	PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_TARGET_BASES	PCT_PF_READS	PCT_PF_UQ_READS	PCT_PF_UQ_READS_ALIGNED	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	MIN_TARGET_COVERAGE	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP	SAMPLE_NAME
Invitae_HPV_primers	1063	1	228708	7716	7042	0.971076	0.028924	0.967364	215.15334	0.740541	0.458177	2735730.962102	NA	0	0	0	0	0	0	1063	3095733841	7080	7080	308839	7080	7079	243466	243466	141503	1	1	0.999859	133.027281	26	1553	0	0.025641	0	0	0	0	0.381433	0.03743	33.25682	0.968956	0.88523	0.642521	0.5635	0.439323	0.405456	0.379116	0.253998	41.951514	14.731803	0.883008	9	NA	NA	NA	21-004-01750-GER2107083
Invitae_HPV_primers	1063	1	36434	16619	3639	0.935811	0.064189	0.686747	34.274694	0.636936	0.389654	1871610.296256	NA	0	0	0	0	0	0	1063	3095733841	1053	1053	57202	1053	1053	56692	56692	22289	1	1	1	20.94826	4	154	0	0.179487	0	0	0	0	0.404061	0.20285	20.94826	0.810913	0.751646	0.390405	0.253998	0.161806	0.160865	0.159925	0.065851	34.782208	9.314578	0.68404	5	NA	NA	NA	21-033-00942-GER2107029
Invitae_HPV_primers	1063	1	2598260	3722609	3149	0.999502	4.98e-4	0.411061	2444.270931	0.407947	0.217226	1196519.718742	NA	0	0	0	0	0	0	1063	3095733841	69959	69959	6369112	69959	69945	6324018	6324018	1383536	1	1	0.9998	1300.285983	164	5551	0	0.051282	0	0	0	0	0.465614	0.315761	433.428661	0.93603	0.921919	0.70461	0.643462	0.608655	0.558796	0.557855	0.536218	27.384274	6.002103	0.890115	10	NA	NA	NA	18-234-02359-GER2213136
Invitae_HPV_primers	1063	1	429378	122500	18267	0.967961	0.032039	0.778031	403.930386	0.544243	0.334879	2193233.2379	NA	0	0	0	0	0	0	1063	3095733841	15365	15365	788945	15365	15365	570145	570145	264201	1	1	1	248.412982	82	2192	0	0	0	0	0	0	0.369129	0.167528	12.420649	0.997178	0.98777	0.867357	0.802446	0.742239	0.607714	0.558796	0.4365	36.462769	7.288789	0.974677	16	NA	NA	NA	19-240-02016-GER2107022
Invitae_HPV_primers	1063	1	185728	94633	3709	0.986943	0.013057	0.66246	174.720602	0.603791	0.37063	1904067.590899	NA	0	0	0	0	0	0	1063	3095733841	5252	5252	307603	5252	5252	284070	284070	114007	1	1	1	107.138288	61	666	0	0.025641	0	0	0	0	0.399585	0.199197	26.784572	0.968015	0.917215	0.716839	0.695202	0.687676	0.573848	0.569144	0.301976	28.341156	8.253068	0.901802	10	NA	NA	NA	19-273-02470-GER2106817
Invitae_HPV_primers	1063	1	36152	2648	4168	0.902998	0.097002	0.931753	34.009407	0.814088	0.539542	2450290.290629	NA	0	0	0	0	0	0	1063	3095733841	1042	1042	44408	1042	1042	42968	42968	23960	1	1	1	22.528692	4	197	0	0.230769	0	0	0	0	0.333015	0.10943	?	0.741298	0.644403	0.245532	0.182502	0.160865	0.160865	0.160865	0.08937	44.166571	8.02901	0.625005	4	NA	NA	NA	19-161-03236-GER2106824
Invitae_HPV_primers	1063	1	90111	8745	5994	0.942833	0.057167	0.911538	84.770461	0.688948	0.412997	2502878.25188	NA	0	0	0	0	0	0	1063	3095733841	2973	2973	130795	2973	2973	104850	104850	54018	1	1	1	50.768579	14	378	0	0.051282	0	0	0	0	0.402728	0.082184	16.92286	0.920038	0.892756	0.637817	0.357479	0.292568	0.265287	0.193791	0.180621	36.75601	9.082314	0.856302	8	NA	NA	NA	21-064-02566-GER2110431
Invitae_HPV_primers	1063	1	3291616	4487277	10003	0.998716	0.001284	0.423147	3096.534337	0.415886	0.228516	1230732.331796	NA	0	0	0	0	0	0	1063	3095733841	92591	92591	7914713	92591	92573	7788896	7788896	1808635	1	1	0.999806	1700.680151	673	6071	0	0.025641	0	0	0	0	0.445747	0.32241	121.477154	0.966134	0.941675	0.842897	0.791157	0.719661	0.714017	0.66604	0.573848	24.696501	5.974065	0.941101	12	NA	NA	NA	18-313-01850-GER2106718
Invitae_HPV_primers	1063	1	1086246	1464567	5845	0.997714	0.002286	0.425843	1021.868297	0.417031	0.227712	1237331.027032	NA	0	0	0	0	0	0	1063	3095733841	30843	30843	2604712	30843	30837	2556658	2556658	593125	1	1	0.999805	557.28222	257	2505	0	0	0	0	0	0	0.455054	0.313137	111.456444	0.984008	0.912512	0.772342	0.711195	0.638758	0.638758	0.630292	0.523048	28.056736	5.936799	0.92094	11	NA	NA	NA	19-126-03948-GER2106877
Invitae_HPV_primers	1063	1	69905	7114	1667	0.978815	0.021185	0.907633	65.761994	0.659743	0.376262	2587266.240224	NA	0	0	0	0	0	0	1063	3095733841	2423	2423	105958	2423	2423	78686	78686	39868	1	1	1	37.472248	10	357	0	0.076923	0	0	0	0	0.433419	0.059934	12.490749	0.905927	0.879586	0.506115	0.374412	0.242709	0.237065	0.184384	0.099718	35.758282	7.986686	0.829569	8	NA	NA	NA	21-035-02392-GER2110374
Invitae_HPV_primers	1063	1	2863659	3252926	8391	0.99863	0.00137	0.468179	2693.940734	0.432237	0.237335	1361592.844639	NA	0	0	0	0	0	0	1063	3095733841	86341	86341	6625198	86341	86331	6124976	6124976	1572392	1	1	0.999884	1478.222954	505	13024	0	0	0	0	0	0	0.437043	0.306308	211.174708	0.992474	0.989652	0.773283	0.749765	0.700847	0.669802	0.639699	0.552211	28.830043	5.971566	0.971592	15	NA	NA	NA	20-042-00967-GER2106955
Invitae_HPV_primers	1063	1	943096	1289897	7806	0.996516	0.003484	0.422346	887.202258	0.413074	0.225544	1225697.64319	NA	0	0	0	0	0	0	1063	3095733841	26662	26662	2283119	26662	26660	2240799	2240799	514944	1	1	0.999925	484.063029	209	1695	0	0.025641	0	0	0	0	0.45464	0.315653	69.151861	0.966134	0.941675	0.791157	0.749765	0.65381	0.608655	0.60301	0.523048	23.658322	5.882131	0.933957	12	NA	NA	NA	18-239-01669-GER2213139
Invitae_HPV_primers	1063	1	102391	3176	4140	0.962263	0.037737	0.969915	96.322672	0.732096	0.442292	2718052.215332	NA	0	0	0	0	0	0	1063	3095733841	3302	3302	139860	3302	3302	109707	109707	61859	1	1	1	58.151458	11	477	0	0.051282	0	0	0	0	0.395153	0.041073	29.075729	0.935089	0.863594	0.541863	0.452493	0.317027	0.249294	0.21731	0.180621	37.904108	9.586658	0.847601	8	NA	NA	NA	19-233-02066-GER2110167
Invitae_HPV_primers	1063	1	177561	129724	6347	0.979763	0.020237	0.577838	167.037629	0.525652	0.302651	1648760.464181	NA	0	0	0	0	0	0	1063	3095733841	5363	5363	337792	5363	5362	313632	313632	102233	1	1	0.999814	96.052681	68	497	0	0.025641	0	0	0	0	0.446306	0.227904	24.01317	0.964252	0.904045	0.707432	0.650047	0.57667	0.547507	0.514581	0.351834	25.273994	5.830746	0.898101	10	NA	NA	NA	19-252-01903-GER2106876
Invitae_HPV_primers	1063	1	280707	10674	10011	0.966784	0.033216	0.963368	264.070555	0.744666	0.460647	2712388.363417	NA	0	0	0	0	0	0	1063	3095733841	8677	8677	376957	8677	8675	301392	301392	173644	1	1	0.99977	163.25682	33	1794	0	0.025641	0	0	0	0	0.382137	0.041786	32.651364	0.9746	0.970837	0.698965	0.61524	0.52587	0.466604	0.401693	0.25588	41.542822	15.395257	0.933433	12	NA	NA	NA	19-134-02009-GER2106684
Invitae_HPV_primers	1063	1	149810	1589	3318	0.978554	0.021446	0.989505	140.931326	0.657033	0.375427	2819896.174956	NA	0	0	0	0	0	0	1063	3095733841	5238	5238	228010	5238	5238	154717	154717	85601	1	1	1	80.491063	15	1335	0	0.051282	0	0	0	0	0.427238	0.019526	26.830354	0.927563	0.855127	0.519285	0.354657	0.301035	0.253057	0.21825	0.190969	41.059997	10.496272	0.826091	8	NA	NA	NA	22-139-03508-GER2213124
Invitae_HPV_primers	1063	1	154032	40310	7769	0.961561	0.038439	0.792582	144.903104	0.624876	0.36942	2219480.602359	NA	0	0	0	0	0	0	1063	3095733841	5092	5092	246500	5092	5091	202111	202111	91062	1	1	0.999804	85.613358	31	646	0	0.025641	0	0	0	0	0.415178	0.134322	17.122672	0.967074	0.905927	0.751646	0.670743	0.528692	0.449671	0.444967	0.193791	32.66748	7.245556	0.899203	10	NA	NA	NA	19-109-01963-GER2106768
Invitae_HPV_primers	1063	1	52347	24877	4944	0.939831	0.060169	0.677859	49.244591	0.617547	0.373676	1855322.585025	NA	0	0	0	0	0	0	1063	3095733841	1565	1565	84766	1565	1565	82168	82168	31675	1	1	1	29.772342	11	216	0	0.153846	0	0	0	0	0.41448	0.20009	9.924114	0.848542	0.843838	0.520226	0.398871	0.234243	0.167451	0.160865	0.08937	31.989279	7.5485	0.755295	6	NA	NA	NA	20-275-03559-GER2106968
Invitae_HPV_primers	1063	1	298856	208976	501077	0.503348	0.496652	0.588494	281.143932	0.272895	0.153172	862661.335474	NA	0	0	0	0	0	0	1063	3095733841	15756	15756	1095131	15756	15756	1008909	1008909	167743	1	1	1	157.711195	39	1197	0	0.025641	0	0	0	0	0.4568	0.377152	31.542239	0.946378	0.917215	0.716839	0.642521	0.548448	0.484478	0.462841	0.33302	30.405229	10.156622	0.897054	10	NA	NA	NA	20-266-01714-GER2110418
Invitae_HPV_primers	1063	1	38154	2989	4000	0.911393	0.088607	0.927351	35.892756	0.68941	0.453752	2461387.601163	NA	0	0	0	0	0	0	1063	3095733841	1156	1156	55343	1156	1156	45143	45143	25112	1	1	1	23.614299	6	188	0	0.128205	0	0	0	0	0.344705	0.099129	23.614299	0.860771	0.762935	0.443086	0.298213	0.168391	0.157103	0.133584	0.08937	35.426856	10.059308	0.752542	6	NA	NA	NA	18-303-04730-GER2110467
Invitae_HPV_primers	1063	1	89678	1607	3878	0.959249	0.040751	0.982396	84.363123	0.769722	0.478941	2744404.606144	NA	0	0	0	0	0	0	1063	3095733841	2780	2780	116507	2780	2780	95163	95163	55800	1	1	1	52.464722	9	425	0	0.102564	0	0	0	0	0.374	0.03969	52.464722	0.878645	0.777046	0.490122	0.380997	0.310442	0.28222	0.254939	0.16651	35.656747	9.832066	0.772614	6	NA	NA	NA	21-348-00885-GER2213066
Invitae_HPV_primers	1063	1	194777	83764	11030	0.961909	0.038091	0.699276	183.233302	0.629409	0.384111	1958903.114345	NA	0	0	0	0	0	0	1063	3095733841	5557	5557	309460	5557	5556	289571	289571	118867	1	1	0.99982	111.737535	73	765	0	0	0	0	0	0	0.410977	0.178702	15.962505	0.992474	0.968956	0.784572	0.693321	0.636877	0.573848	0.534337	0.303857	28.402473	8.511206	0.94078	12	NA	NA	NA	19-238-02253-GER2110164
Invitae_HPV_primers	1063	1	44274	951	3184	0.934227	0.065773	0.978972	41.650047	0.756032	0.474736	2663501.830046	NA	0	0	0	0	0	0	1063	3095733841	1372	1372	58561	1372	1372	48409	48409	27801	1	1	1	26.12794	8	156	0	0.153846	0	0	0	0	0.365449	0.060423	26.12794	0.806209	0.772342	0.497648	0.281279	0.193791	0.185325	0.180621	0.131703	34.902917	9.893743	0.71116	5	NA	NA	NA	18-288-04366-GER2213039
Invitae_HPV_primers	1063	1	38271	2563	1574	0.962884	0.037116	0.937234	36.002822	0.814658	0.54385	2628163.437562	NA	0	0	0	0	0	0	1063	3095733841	1049	1049	46978	1049	1048	42408	42408	25549	1	1	0.999047	24.011289	6	170	0	0.179487	0	0	0	0	0.335715	0.061852	24.011289	0.813735	0.689558	0.451552	0.281279	0.204139	0.16651	0.16651	0.08937	34.339359	11.830837	0.71336	5	NA	NA	NA	20-322-02186-GER2213094
Invitae_HPV_primers	1063	1	53843	6933	2494	0.960582	0.039418	0.885925	50.651929	0.811573	0.528081	2478345.016318	NA	0	0	0	0	0	0	1063	3095733841	1560	1560	66344	1560	1560	63270	63270	35035	1	1	1	32.93603	7	220	0	0.051282	0	0	0	0	0.319883	0.126474	32.93603	0.902164	0.793039	0.381938	0.30762	0.193791	0.193791	0.188147	0.135466	38.797789	10.211128	0.772886	6	NA	NA	NA	22-112-02053-GER2213087
Invitae_HPV_primers	1063	1	111822	3339	5075	0.957791	0.042209000000000003	0.971006	105.194732	0.823419	0.545662	2708464.115652	NA	0	0	0	0	0	0	1063	3095733841	3092	3092	135802	3092	3092	120236	120236	74102	1	1	1	69.654751	19	713	0	0.076923	0	0	0	0	0.337603	0.046134	34.827375	0.906867	0.828786	0.634055	0.491063	0.391345	0.309501	0.249294	0.138288	42.474134	17.047875	0.820026	7	NA	NA	NA	20-262-05120-GER2110424
Invitae_HPV_primers	1063	1	102461	59090	4593	0.972355	0.027645	0.634233	96.388523	0.580683	0.351818	1795991.505463	NA	0	0	0	0	0	0	1063	3095733841	2922	2922	176449	2922	2922	166144	166144	62078	1	1	1	58.325494	30	341	0	0.051282	0	0	0	0	0.412401	0.214085	19.441831	0.939793	0.854186	0.678269	0.536218	0.510818	0.454374	0.388523	0.15428	27.870314	7.510906	0.858459	8	NA	NA	NA	20-014-02667-GER2110510
Invitae_HPV_primers	1063	1	242823	6411	6709	0.973787	0.026213	0.974277	228.431797	0.662982	0.374587	2762974.739371	NA	0	0	0	0	0	0	1063	3095733841	8543	8543	366259	8543	8543	255943	255943	137196	1	1	1	129.001881	21	2518	0	0	0	0	0	0	0.430584	0.033402	32.25047	0.984008	0.902164	0.682973	0.520226	0.407338	0.345249	0.284102	0.193791	41.226873	10.528953	0.901571	10	NA	NA	NA	20-118-02956-GER2106977
Invitae_HPV_primers	1063	1	136307	12958	9297	0.941367	0.058633	0.913188	128.228598	0.755846	0.474218	2503510.369206	NA	0	0	0	0	0	0	1063	3095733841	4054	4054	180337	4054	4054	158562	158562	85519	1	1	1	80.393227	27	418	0	0	0	0	0	0	0.376206	0.084541	13.398871	0.984008	0.917215	0.724365	0.622766	0.476952	0.38476	0.355597	0.216369	30.370616	9.595247	0.917899	11	NA	NA	NA	20-174-04021-GER2110295
Invitae_HPV_primers	1063	1	2780461	4030057	10072	0.998523	0.001477	0.40826	2615.673565	0.403894	0.216871	1187203.625106	NA	0	0	0	0	0	0	1063	3095733841	75934	75934	6884131	75934	75922	6820590	6820590	1492970	1	1	0.999842	1402.695202	131	6099	0	0	0	0	0	0	0.461263	0.320262	175.3369	0.988711	0.928504	0.770461	0.669802	0.647225	0.583255	0.583255	0.522107	27.949284	5.999839	0.930624	12	NA	NA	NA	20-076-02136-GER2107061
Invitae_HPV_primers	1063	1	137366	17802	2922	0.981517	0.018483	0.885273	129.224835	0.657833	0.372266	2530493.36427	NA	0	0	0	0	0	0	1063	3095733841	4642	4642	208816	4642	4642	158090	158090	77735	1	1	1	73.076199	21	659	0	0	0	0	0	0	0.439136	0.069264	24.358733	0.98683	0.911571	0.677328	0.536218	0.413923	0.354657	0.322672	0.170273	33.190237	8.233855	0.901668	10	NA	NA	NA	20-308-02379-GER2110290
Invitae_HPV_primers	1063	1	82580	49437	8410	0.940111	0.059889	0.625526	77.685795	0.55809	0.322236	1712594.759547	NA	0	0	0	0	0	0	1063	3095733841	2576	2576	147969	2576	2576	140427	140427	47681	1	1	1	44.825964	13	274	0	0.128205	0	0	0	0	0.439737	0.220741	44.825964	0.854186	0.789276	0.526811	0.466604	0.406397	0.317968	0.25682	0.159925	32.570594	6.810131	0.776148	7	NA	NA	NA	19-337-05127-GER2107002
Invitae_HPV_primers	1063	1	276613	160146	350050	0.555102	0.444898	0.633331	260.219191	0.323541	0.189717	1023843.595536	NA	0	0	0	0	0	0	1063	3095733841	12814	12814	854956	12814	12814	786809	786809	162200	1	1	1	152.495767	32	1153	0	0.102564	0	0	0	0	0.448227	0.345788	30.499153	0.879586	0.877705	0.721543	0.619003	0.52587	0.463782	0.438382	0.342427	32.163374	12.692308	0.858164	8	NA	NA	NA	20-247-04788-GER2110227
Invitae_HPV_primers	1063	1	1353038	1966593	7221	0.997829	0.002171	0.407587	1272.848542	0.397854	0.222845	1184423.083898	NA	0	0	0	0	0	0	1063	3095733841	36011	36011	3400841	36011	36006	3326852	3326852	757861	1	1	0.999861	712.160865	214	2911	0	0.025641	0	0	0	0	0.4376	0.33482	64.741897	0.971778	0.967074	0.809031	0.695202	0.64064	0.572907	0.569144	0.523048	25.053382	5.94659	0.940988	12	NA	NA	NA	19-316-01627-GER2106986
Invitae_HPV_primers	1063	1	1644381	2375281	7117	0.998233	0.001767	0.409084	1546.924741	0.403757	0.226845	1189255.052516	NA	0	0	0	0	0	0	1063	3095733841	44685	44685	4072699	44685	44682	4026779	4026779	923871	1	1	0.999933	868.060207	219	3685	0	0	0	0	0	0	0.433006	0.337762	124.008601	0.98777	0.934149	0.773283	0.668862	0.639699	0.634055	0.584196	0.556914	26.056074	5.976155	0.94103	12	NA	NA	NA	18-239-01105-GER2110259
Invitae_HPV_primers	1063	1	1619376	2165596	16625	0.995627	0.004373	0.427844	1523.401693	0.41514	0.23583	1240543.428314	NA	0	0	0	0	0	0	1063	3095733841	43893	43893	3900793	43893	43889	3801597	3801597	919923	1	1	0.999909	864.848542	350	3093	0	0.025641	0	0	0	0	0.423773	0.334364	78.622595	0.968956	0.944497	0.815616	0.770461	0.729069	0.625588	0.596425	0.541863	25.200496	5.928673	0.946492	13	NA	NA	NA	18-264-01768-GER2106742
Invitae_HPV_primers	1063	1	162048	4421	6586	0.961943	0.038057	0.973443	152.444026	0.719682	0.430527	2727029.737371	NA	0	0	0	0	0	0	1063	3095733841	5260	5260	225166	5260	5260	173055	173055	96940	1	1	1	91.121355	21	700	0	0	0	0	0	0	0.399936	0.039964	18.224271	0.978363	0.934149	0.648166	0.53904	0.430856	0.349012	0.317027	0.21731	36.633353	8.754743	0.903837	10	NA	NA	NA	19-014-05171-GER2110474
Invitae_HPV_primers	1063	1	63224	1465	2360	0.964802	0.035198	0.977353	59.476952	0.717086	0.422024	2746123.180597	NA	0	0	0	0	0	0	1063	3095733841	2101	2101	88168	2101	2100	67049	67049	37209	1	1	0.999524	34.966134	5	322	0	0.051282	0	0	0	0	0.409417	0.03569	17.483067	0.921919	0.822201	0.472248	0.39793	0.241769	0.20508	0.17968	0.120414	37.189639	9.764938	0.788766	7	NA	NA	NA	21-061-00001-GER2110330
Invitae_HPV_primers	1063	1	158077	4768	7867	0.953917	0.046083	0.970721	148.708373	0.731855	0.446621	2696714.591141	NA	0	0	0	0	0	0	1063	3095733841	5038	5038	215995	5038	5038	170712	170712	96468	1	1	1	90.675447	16	965	0	0.102564	0	0	0	0	0.39388	0.041098	45.337723	0.847601	0.819379	0.620884	0.41016	0.405456	0.364064	0.33302	0.207902	37.898687	11.25093	0.795485	7	NA	NA	NA	20-177-01875-GER2110324
Invitae_HPV_primers	1063	1	111022	1659	2498	0.978312	0.021688	0.985277	104.442145	0.717266	0.419582	2807153.060106	NA	0	0	0	0	0	0	1063	3095733841	3708	3708	154785	3708	3708	115179	115179	64945	1	1	1	61.052681	9	530	0	0.179487	0	0	0	0	0.413634	0.022582	61.052681	0.803387	0.74318	0.481656	0.409219	0.386642	0.331138	0.306679	0.158984	35.144442	9.282044	0.712505	5	NA	NA	NA	21-291-01963-GER2213056
Invitae_HPV_primers	1063	1	183525	25346	6455	0.970022	0.029978	0.878652	172.648166	0.67536	0.396546	2482156.213086	NA	0	0	0	0	0	0	1063	3095733841	5952	5952	271744	5952	5951	215326	215326	107759	1	1	0.999832	101.285983	28	656	0	0.025641	0	0	0	0	0.415811	0.083845	14.469426	0.970837	0.963311	0.74412	0.662277	0.468485	0.420508	0.38476	0.203198	33.784592	8.649586	0.93172	12	NA	NA	NA	21-026-03205-GER2106964
Invitae_HPV_primers	1063	1	120066	3149	5457	0.95759	0.04241	0.974443	112.950141	0.738132	0.446859	2717479.903788	NA	0	0	0	0	0	0	1063	3095733841	3849	3849	162662	3849	3849	128672	128672	72687	1	1	1	68.33302	19	581	0	0.051282	0	0	0	0	0.388911	0.046273	22.777673	0.935089	0.871119	0.590781	0.462841	0.402634	0.29539	0.251176	0.188147	35.338023	9.401358	0.839995	8	NA	NA	NA	20-255-02227-GER2107102
Invitae_HPV_primers	1063	1	82882	11060	3180	0.967258	0.032742	0.882268	77.969897	0.666399	0.379391	2485266.440498	NA	0	0	0	0	0	0	1063	3095733841	2842	2842	124373	2842	2841	97122	97122	47186	1	1	0.999648	44.349953	10	387	0	0.076923	0	0	0	0	0.430953	0.083215	11.087488	0.920978	0.889934	0.521167	0.341486	0.245532	0.233302	0.228598	0.10254	36.14315	9.305943	0.849344	8	NA	NA	NA	18-257-01695-GER2110463
Invitae_HPV_primers	1063	1	1696765	2295212	6735	0.998316	0.001684	0.425044	1596.204139	0.420521	0.233641	1235753.705432	NA	0	0	0	0	0	0	1063	3095733841	44442	44442	4034914	44442	44437	3998712	3998712	942721	1	1	0.999887	885.990593	193	5893	0	0.051282	0	0	0	0	0.44012	0.324271	98.443399	0.942615	0.899341	0.783631	0.66604	0.639699	0.587018	0.582314	0.554092	30.644358	5.997018	0.902154	10	NA	NA	NA	19-182-03374-GER2110208
Invitae_HPV_primers	1063	1	163843	7103	5879	0.966752	0.033248	0.958449	154.132643	0.689381	0.407036	2698451.239179	NA	0	0	0	0	0	0	1063	3095733841	5488	5488	237667	5488	5488	176825	176825	96739	1	1	1	90.938852	22	776	0	0.025641	0	0	0	0	0.406883	0.046068	22.734713	0.968956	0.936971	0.64064	0.539981	0.407338	0.398871	0.322672	0.194732	37.080037	8.729806	0.906542	10	NA	NA	NA	18-345-01071-GER2110483
Invitae_HPV_primers	1063	1	158934	57974	115371	0.652789	0.347211	0.732725	149.514581	0.422291	0.246925	1392978.037375	NA	0	0	0	0	0	0	1063	3095733841	6362	6362	376361	6362	6361	332279	332279	92933	1	1	0.999843	87.354657	30	596	0	0	0	0	0	0	0.437349	0.28319	10.919332	0.992474	0.992474	0.771402	0.634055	0.502352	0.4365	0.41016	0.253057	27.113658	8.568798	0.956098	14	NA	NA	NA	20-071-02231-GER2107066
Invitae_HPV_primers	1063	1	51355	2628	2177	0.961236	0.038764	0.951318	48.311383	0.789045	0.502942	2663090.8633	NA	0	0	0	0	0	0	1063	3095733841	1494	1494	65085	1494	1494	56160	56160	32734	1	1	1	30.771402	9	204	0	0.128205	0	0	0	0	0.360381	0.056802	30.771402	0.850423	0.767639	0.467545	0.300094	0.249294	0.222013	0.190028	0.137347	33.440831	9.413084	0.750254	6	NA	NA	NA	20-342-01861-GER2213086
Invitae_HPV_primers	1063	1	161618	14456	6190	0.966038	0.033962	0.917898	152.039511	0.659103	0.377613	2582374.241813	NA	0	0	0	0	0	0	1063	3095733841	5650	5650	245209	5650	5650	182264	182264	92594	1	1	1	87.055503	18	794	0	0.025641	0	0	0	0	0.42653	0.06552	21.763876	0.960489	0.89746	0.650988	0.456256	0.404516	0.336783	0.285042	0.228598	38.083863	7.556004	0.888828	10	NA	NA	NA	18-257-00981-GER2106741
Invitae_HPV_primers	1063	1	104484	3338	3433	0.969143	0.030857	0.969042	98.291627	0.725095	0.438115	2735020.605313	NA	0	0	0	0	0	0	1063	3095733841	3351	3351	144097	3351	3351	111255	111255	63131	1	1	1	59.339605	13	528	0	0.051282	0	0	0	0	0.394427	0.03821	29.669802	0.918156	0.83631200000000006	0.542803	0.425212	0.39699	0.308561	0.26905	0.17968	35.741688	9.186765	0.816489	7	NA	NA	NA	18-316-02771-GER2110425
Invitae_HPV_primers	1063	1	21998132	33399884	21941	0.999604	3.96e-4	0.397092	20694.385701	0.396073	0.218412	1155979.06604	NA	0	0	0	0	0	0	1063	3095733841	587995	587995	55540576	587995	587915	55419957	55419957	12130709	1	1	0.999864	11402.451552	414	48072	0	0.025641	0	0	0	0	0.441151	0.340069	1036.586505	0.967074	0.937912	0.815616	0.670743	0.667921	0.66604	0.608655	0.559737	28.20085	6.016852	0.940971	12	NA	NA	NA	20-094-01960-GER2106970
Invitae_HPV_primers	1063	1	73444	2507	4395	0.945299	0.054701	0.966992	69.091251	0.740318	0.45471	2662088.024075	NA	0	0	0	0	0	0	1063	3095733841	2356	2356	99206	2356	2355	80346	80346	45110	1	1	0.999576	42.411101	8	345	0	0.076923	0	0	0	0	0.379409	0.059157	21.20555	0.911571	0.851364	0.468485	0.351834	0.299153	0.237065	0.180621	0.160865	35.351007	9.203614	0.812994	7	NA	NA	NA	19-217-05353-GER2110187
Invitae_HPV_primers	1063	1	169593	3260	7058	0.960769	0.039231	0.98114	159.541863	0.722542	0.431085	2745241.498689	NA	0	0	0	0	0	0	1063	3095733841	5569	5569	234717	5569	5569	179911	179911	101183	1	1	1	95.136406	22	786	0	0.025641	0	0	0	0	0.40221	0.035479	23.784102	0.947319	0.901223	0.597366	0.508937	0.382879	0.379116	0.375353	0.21825	37.029902	9.240587	0.872815	9	NA	NA	NA	19-176-01762-GER2110210
Invitae_HPV_primers	1063	1	1498173	1954831	7744	0.997762	0.002238	0.433875	1409.381938	0.419486	0.228958	1260730.732225	NA	0	0	0	0	0	0	1063	3095733841	43548	43548	3571447	43548	43518	3460748	3460748	817712	1	1	0.999311	768.626529	379	2722	0	0.025641	0	0	0	0	0.454708	0.309133	76.862653	0.96143	0.935089	0.839135	0.742239	0.735654	0.66604	0.637817	0.55127	23.42489	5.91801	0.937067	12	NA	NA	NA	20-303-01173-GER2110312
Invitae_HPV_primers	1063	1	82700	2415	5354	0.94082	0.05918	0.971627	77.798683	0.793978	0.508425	2662171.745724	NA	0	0	0	0	0	0	1063	3095733841	2447	2447	104159	2447	2447	90469	90469	52957	1	1	1	49.79492	9	350	0	0.051282	0	0	0	0	0.356321	0.058363	24.89746	0.920038	0.856068	0.497648	0.39793	0.305738	0.247413	0.19285	0.160865	36.99105	10.783514	0.810753	7	NA	NA	NA	19-352-02665-GER2107070
Invitae_HPV_primers	1063	1	117561	3293	8256	0.936055	0.063945	0.972752	110.593603	0.715322	0.431027	2651757.101985	NA	0	0	0	0	0	0	1063	3095733841	3902	3902	164347	3902	3902	129110	129110	70838	1	1	1	66.592662	15	470	0	0.051282	0	0	0	0	0.394656	0.056758	22.197554	0.927563	0.83631200000000006	0.652869	0.428034	0.347131	0.326435	0.322672	0.193791	35.267169	9.062597	0.845731	8	NA	NA	NA	20-223-02323-GER2110178
